Commodity code,Commodity,Quantity,Unit,Supplementary Quantity,Supplementary Unit,Renminbi Yuan
29032100,Vinyl chloride (chloroethylene),8752099,Kilogram,0,?,30454370.0
29032200,Trichloroethylene,1464600,Kilogram,0,?,6036603.0
29032300,Tetrachloroethylene (perchloroethylene),871500,Kilogram,0,?,4497274.0
29032910,3-Chloro-1-propene,63360,Kilogram,0,?,510719.0
29032990,"Unsaturated chlorinated derivatives of acyclic hydrocarbons , nes",1413150,Kilogram,0,?,25014297.0
29034100,Trifluoromethane (HFC-23),68748,Kilogram,0,?,6332949.0
29034200,Difluoromethane (HFC-32),2469123,Kilogram,0,?,98517714.0
29034300,"Fluoromethane (HFC-41), 1,2-difluoroethane (HFC-152) and 1,1-difluoroethane (HFC-152a)",1244399,Kilogram,0,?,28575485.0
29034400,"Pentafluoroethane (HFC-125), 1,1,1-trifluoroethane (HFC-143a) and 1,1,2-trifluoroethane (HFC-143)",1421025,Kilogram,0,?,40724828.0
29034500,"1,1,1,2-Tetrafluoroethane (HFC-134a) and 1,1,2,2-tetrafluoroethane (HFC-134)",5153574,Kilogram,0,?,208214292.0
29034600,"1,1,1,2,3,3,3-Heptafluoropropane (HFC-227ea), 1,1,1,2,2,3-hexafluoropropane (HFC-236cb), 1,1,1,2,3,3-hexafluoropropane (HFC-236ea) and 1,1,1,3,3,3-hexafluoropropane (HFC-236fa)",518240,Kilogram,0,?,37423217.0
29034700,"1,1,1,3,3-Pentafluoropropane (HFC-245fa) and 1,1,2,2,3-pentafluoropropane (HFC-245ca)",324160,Kilogram,0,?,18613723.0
29034900,Other saturated fluorinated derivatives of acyclic hydrocarbons,194802,Kilogram,0,?,10783665.0
29035100,"2,3,3,3-Tetrafluoropropene (HFO-1234yf), 1,3,3,3-tetrafluoropropene (HFO-1234ze) and (Z)-1,1,1,4,4,4-hexafluoro-2-butene (HFO-1336mzz)",1177466,Kilogram,0,?,146053024.0
29035990,Other unsaturated fluorinated derivatives of acyclic hydrocarbons,844602,Kilogram,0,?,36901224.0
29036100,Methyl bromide (bromomethane),38421,Kilogram,0,?,1639379.0
29036900,Other brominated or iodinated derivatives of acyclic hydrocarbons,192209,Kilogram,0,?,8095999.0
29037100,Chlorodifluoromethane,2039396,Kilogram,0,?,46412723.0
29037200,Dichlorotrifluoroethanes,72000,Kilogram,0,?,6545011.0
29037300,Dichlorofluoroethanes,453212,Kilogram,0,?,8679777.0
29037400,Chlorodifluoroethanes,538000,Kilogram,0,?,7655190.0
29037790,"Othr derivatives perhalogenated only with F&Cl, nes",102700,Kilogram,0,?,12865787.0
29037990,Other halogenated derivatives of acyclic hydrocarbons with two or more different halogens,1080206,Kilogram,0,?,51202754.0
29038900,"Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons",208444,Kilogram,0,?,19004268.0
29039110,o-Dichlorobenzene,45000,Kilogram,0,?,357163.0
29039190,Chlorobenzene&p-dichlorobenzene,1106100,Kilogram,0,?,8128700.0
29039920,"3,4-Dichlorotrifluorotoluene",20000,Kilogram,0,?,332818.0
29039990,"Halogenated derivatives of aromatic hydrocarbons, nes",4718879,Kilogram,0,?,179337290.0
29041000,"CH derivatives with only sulpho groups, their salts/ethyl esters",1460783,Kilogram,0,?,32069000.0
29042020,Nitrotoluene,40000,Kilogram,0,?,435338.0
29042030,Dinitrotoluene,23040,Kilogram,0,?,946771.0
29042040,Trinitrotoluene,414000,Kilogram,0,?,13520473.0
29042090,"Hydrocarbon derivatives with only nitro/nitroso groups, nes",462898,Kilogram,0,?,9001064.0
29049900,"Other sulphonated, nitrated or nitrosated derivatives of hydrocarbons",3113028,Kilogram,0,?,57361665.0
29051100,Methanol (methyl alcohol),10129553,Kilogram,0,?,27148399.0
29051210,Propan-1-ol (propyl alcohol),409940,Kilogram,0,?,3936087.0
29051220,Propan-2-ol (isopropyl alcohol),14816225,Kilogram,0,?,95136385.0
29051300,Butan-1-ol (n-butyl alcohol),350991,Kilogram,0,?,2788700.0
29051410,Isobutyl alcohol,7410,Kilogram,0,?,267683.0
29051420,Secbutyl alcohol,57700,Kilogram,0,?,538231.0
29051430,Tertiary butanol,725833,Kilogram,0,?,6399114.0
29051610,n-Octanol,301538,Kilogram,0,?,2261614.0
29051690,"Octanol&isomers thereof,excl. n-octanol",3292199,Kilogram,0,?,23324153.0
29051700,"Dodecan-1-ol, hexadecan-1-ol&octadecan-1-ol",346576,Kilogram,0,?,5186428.0
29051990,"Saturated monohydric alcohols, nes",7694086,Kilogram,0,?,79871377.0
29052210,"Geraniol, nerol (cis-3,7-dimethyl-2,6-octadien-1-lo)",245972,Kilogram,0,?,15209392.0
29052220,"Citronellol (3,7-dimethyl-6-octen-1-ol)",346672,Kilogram,0,?,17674322.0
29052230,Linalool,542510,Kilogram,0,?,32150762.0
29052290,"Acyclic terpene alcohols, nes",210440,Kilogram,0,?,12366554.0
29052900,"Unsaturated monohydric alcohols, nes",919806,Kilogram,0,?,51574404.0
29053100,Ethylene glycol (ethanediol),15539133,Kilogram,0,?,69329877.0
29053200,"Propylene glycol (propane-1,2-diol)",22938626,Kilogram,0,?,144270171.0
29053910,"2,5-Dimethyl hexandiol",45327,Kilogram,0,?,1394697.0
29053990,"Other diols, nes",21617705,Kilogram,0,?,236648238.0
29054100,trimethylolpropane,4848765,Kilogram,0,?,40019016.0
29054200,Pentaerythritol,4888773,Kilogram,0,?,55360249.0
29054300,Mannitol,2418956,Kilogram,0,?,49649357.0
29054400,D-glucitol (sorbitol),18382687,Kilogram,0,?,95144640.0
29054500,Glycerol,290641,Kilogram,0,?,4247312.0
29054910,Xylitol,5401045,Kilogram,0,?,104468672.0
29054990,Other polyhydric alcohols,3789785,Kilogram,0,?,47181472.0
29055900,"Hal./sul./nit./nits. derivs of acyclic alcohols, nes",3293486,Kilogram,0,?,33697440.0
29061100,Menthol,1408507,Kilogram,0,?,118614932.0
29061200,"Cyclohexanol, methylcyclohexanols&dimethylcyclohexanols",745,Kilogram,0,?,7946.0
29061310,Sterols,32719,Kilogram,0,?,13272913.0
29061320,Inositols,807077,Kilogram,0,?,26935293.0
29061910,Terpineols,571647,Kilogram,0,?,14124515.0
29061990,"Cyclanic, cyclenic or cycloterpenic alcohols&derivatives, nes",1010860,Kilogram,0,?,75085133.0
29062100,Benzyl alcohol,3860420,Kilogram,0,?,41290735.0
29062910,2-Phenylethyl alcohol,708609,Kilogram,0,?,15910362.0
29062990,"Aromatic alcohols, nes",386325,Kilogram,0,?,42772754.0
29071110,Phenol,717300,Kilogram,0,?,5407108.0
29071190,Phenol salts,81000,Kilogram,0,?,6036016.0
29071211,m-Cresols,5025,Kilogram,0,?,163418.0
29071212,o-Cresols,546080,Kilogram,0,?,6118193.0
29071219,Other cresols,315000,Kilogram,0,?,5389492.0
29071290,Cresol salts,143850,Kilogram,0,?,3331353.0
29071310,Nonylphenol,18620,Kilogram,0,?,265335.0
29071390,Octylphenol&its isomers&nonylphenol isomers; salts thereof,86120,Kilogram,0,?,1459037.0
29071510,2-Naphthols,2365170,Kilogram,0,?,28527928.0
29071590,"Other naphthols&their salts, nes",201955,Kilogram,0,?,5080352.0
29071910,"o-Sec-butyl phenol,o-isopropyl phenol",21940,Kilogram,0,?,522124.0
29071990,"Other monophenols, nes",3378940,Kilogram,0,?,60416385.0
29072100,Resorcinol&its salts,931575,Kilogram,0,?,29511269.0
29072210,Hydroquinone,317441,Kilogram,0,?,10210855.0
29072290,Hydroquinone salts,5760,Kilogram,0,?,1139228.0
29072300,"4,4-Isopropylidenediphenol and salts",3386703,Kilogram,0,?,28515315.0
29072910,"1,2-Dihydroxy-benzene",200,Kilogram,0,?,9014.0
29072990,"Other polyphenols, nes; phenol-alcohols",223565,Kilogram,0,?,35235115.0
29081910,p-Chlorophenol,136000,Kilogram,0,?,1578610.0
29081990,Phenol&phenol-alcohol deriv. only with hal.nes; their salts,383028,Kilogram,0,?,9282607.0
29089990,"Hal./sul./nit./nits. derivsof phenols/phenolalcohols, nes",147274,Kilogram,0,?,10076667.0
29091100,Diethyl ether,26200,Kilogram,0,?,550919.0
29091910,Methyl ether,346409,Kilogram,0,?,2903760.0
29091990,"Other acyclic ethers&their hal./sul./nit./nits. derivs, nes",279832118,Kilogram,0,?,1557135228.0
29092000,"Cyclanic,cyclenic/cycloterpenic ethers&their hal./sul./nit./nits. Derivs",76142,Kilogram,0,?,12200498.0
29093090,Other aromatic ethers&their hal./sul./nit./nits. derivs,1518601,Kilogram,0,?,94640756.0
29094100,"2,2-Oxydiethanol (diethylene glycol, digol)",4820646,Kilogram,0,?,24742943.0
29094300,Monobutyl ethers of ethylene glycol or of diethylene glycol,1198904,Kilogram,0,?,12347997.0
29094400,"Othr monoalkylethers of ethylene glycol or diethylene glycol, nes",916100,Kilogram,0,?,10453974.0
29094990,"Other ether-alcohols&their hal./sul./nit./nits. derivs, nes",12598415,Kilogram,0,?,133763309.0
29095000,"Ether-phenols, ether-alcohol-phenols&their hal./sul./nit./nits. derivs",218752,Kilogram,0,?,15473320.0
29096090,"Alcohol peroxides, ether peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives",4435298,Kilogram,0,?,118099626.0
29101000,Oxirane (ethylene oxide),121971,Kilogram,0,?,1686748.0
29102000,Methyloxirane (propylene oxide),155915,Kilogram,0,?,1321936.0
29103000,"1-Chloro-2,3-epoxypropane (epichlorohydrin)",6977658,Kilogram,0,?,60983256.0
29109000,"Other epoxides/epoxyalcohols/epoxyphenols /epoxyethers,with a three-membered ring,and their halogenated/sulphonated/nitrated/nitrosated derivatives",1879984,Kilogram,0,?,60672152.0
29110000,Acetals&hemiacetals&their hal./sul./nit./nits. derivs,256459,Kilogram,0,?,6863313.0
29121100,Methanal (formaldehyde),117827,Kilogram,0,?,391615.0
29121200,Ethanal (acetaldehyde),12000,Kilogram,0,?,454301.0
29121900,"Other acyclic aldehydes, without other oxygen function, nes",5888084,Kilogram,0,?,72616003.0
29122100,Benzaldehyde,445102,Kilogram,0,?,13144049.0
29122910,Lilial (p-tert-butyl-a-methyl-oxocinn amaldehyde),163880,Kilogram,0,?,6421854.0
29122990,"Other cyclic aldehydes, without other oxygen function, nes",525476,Kilogram,0,?,37623537.0
29124100,Vanillin (4-hydroxy-3-methoxybenzaldehyde),1172738,Kilogram,0,?,91656014.0
29124200,Ethylvanillin (3-ethoxy-4-methoxybenzaldehyde),408666,Kilogram,0,?,23579412.0
29124910,Aldehyde-alcohols,104700,Kilogram,0,?,13267426.0
29124990,"Aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, nes",158109,Kilogram,0,?,18834171.0
29125000,Cyclic polymers of aldehydes,133900,Kilogram,0,?,4878575.0
29126000,Paraformaldehyde,3864852,Kilogram,0,?,17406101.0
29130000,Halogenatd/sulphonated/nitrated/nitrosated derivatives of 29.12,482929,Kilogram,0,?,21868276.0
29141100,Acetone,1080558,Kilogram,0,?,7168830.0
29141200,Butanone (methyl ethyl ketone),15560955,Kilogram,0,?,107399240.0
29141300,4-Methylpentan-2-one (methyl isobutyl ketone),2213863,Kilogram,0,?,19377956.0
29141900,"Other acyclic ketones, without other oxygen function, nes",1438500,Kilogram,0,?,36184627.0
29142200,Cyclohexanone&methylcyclohexanones,3321524,Kilogram,0,?,29942241.0
29142300,Ionones&methylionones,376006,Kilogram,0,?,30773038.0
29142910,Camphor,645881,Kilogram,0,?,23908595.0
29142990,"Cyclanic/cyclenic/cycloterpenic ketones, no othr oxygen function, nes",3707528,Kilogram,0,?,194628615.0
29143910,Acetophenone,470267,Kilogram,0,?,5779891.0
29143990,"Aromatic ketones without othr oxygen function, nes",1222581,Kilogram,0,?,43608680.0
29144000,Ketone-alcohols&ketone-aldehydes,789721,Kilogram,0,?,27094075.0
29145011,Raspberry ketone,152027,Kilogram,0,?,19362768.0
29145019,Other ketone-alcohols,22917,Kilogram,0,?,3459347.0
29145020,2-Hydroxy-4-methoxybenzophenone,38250,Kilogram,0,?,4461820.0
29145090,"ketones with other oxygen function, nes",919940,Kilogram,0,?,77777723.0
29146100,Anthraquinone,51210,Kilogram,0,?,1791841.0
29146200,Coenzyme Q10 (ubidecarenone (INN)),94087,Kilogram,0,?,101101318.0
29146900,"Quinones, nes",192343,Kilogram,0,?,13981722.0
29147900,Other ketones and quinones and their halogenated/sulphonated/nitrated/nitrosated derivatives：,1124006,Kilogram,0,?,90867607.0
29151100,Formic acid,20685410,Kilogram,0,?,70231267.0
29151200,Salts of formic acid,21132325,Kilogram,0,?,76955115.0
29151300,Esters of formic acid,68893,Kilogram,0,?,2777485.0
29152111,"Acetic acid, glacial,of food grade",91600,Kilogram,0,?,527722.0
29152119,"Acetic acid, glacial,nes",32343019,Kilogram,0,?,78798077.0
29152190,"Acetic acid, nes",1370450,Kilogram,0,?,5274349.0
29152400,Acetic anhydride,1807844,Kilogram,0,?,9354789.0
29152910,Sodium acetate,2668729,Kilogram,0,?,15494650.0
29152990,Other salts of acetic acid,2807423,Kilogram,0,?,48547717.0
29153100,Ethyl acetate,72694835,Kilogram,0,?,343874265.0
29153200,Vinyl acetate,3224496,Kilogram,0,?,18453377.0
29153300,n-Butyl acetate,22909158,Kilogram,0,?,139345429.0
29153900,"Other esters of acetic acids, nes",108224252,Kilogram,0,?,562424110.0
29154000,"Mono-, di- or trichloroacetic acids, their salts&esters",2927350,Kilogram,0,?,13292549.0
29155010,Propionic acid,3060010,Kilogram,0,?,20716073.0
29155090,Salts&esters of propionic acid,3093474,Kilogram,0,?,25987655.0
29156000,"Butyric acids, valeric acids, their salts&esters",5835503,Kilogram,0,?,88750408.0
29157010,Stearic acid,182535,Kilogram,0,?,3048596.0
29157090,"Palmitic acid&salts, esters; stearic acid salts&esters",2624332,Kilogram,0,?,31637070.0
29159000,"Saturated acyclic monocarboxylic acids&thr hal./sul./nit./nits. derivs, nes",5005926,Kilogram,0,?,133950478.0
29161100,Acrylic acid&its salts,3021644,Kilogram,0,?,20956547.0
29161210,Methyl acrylate,452520,Kilogram,0,?,3734461.0
29161220,Ethyl acrylate,3015202,Kilogram,0,?,25152542.0
29161230,Buthly acrylate,20434328,Kilogram,0,?,150876300.0
29161240,Isooctyl acrylate,3560116,Kilogram,0,?,31813123.0
29161290,Other esters of acrylic acid,6072590,Kilogram,0,?,95598073.0
29161300,Methacrylic acid&its salts,1477626,Kilogram,0,?,18039892.0
29161400,Esters of methacrylic acid,24725273,Kilogram,0,?,289267026.0
29161500,"Oleic, linoleic or linolenic acids, their salts&esters",844257,Kilogram,0,?,11572798.0
29161900,"Unsaturated acyclic monocarboxylic acids&their derivatives, nes",8518722,Kilogram,0,?,153054057.0
29162010,"Dibromo chrysanthemic acid, DV-chrysanthemic acid monomethyl ester",0,Kilogram,0,?,19.0
29162090,"Cyclanic, cyclenic/cycloterpenic monocarboxylic acids, derivs, nes",811289,Kilogram,0,?,102916475.0
29163100,"Benzoic acid, its salts&esters",10781974,Kilogram,0,?,95921036.0
29163200,Benzoyl peroxide&benzoyl chloride,1276356,Kilogram,0,?,15612180.0
29163400,Phenylacetic acid and its salts,105,Kilogram,0,?,24576.0
29163910,m-Methylenzoic acid,140000,Kilogram,0,?,2689510.0
29163920,Brufen (ibuprofen),393949,Kilogram,0,?,32337782.0
29163990,"Aromatic monocarboxylic acids,anhydride/halide/pero- xide/xyacid,derivatives.nes",1394433,Kilogram,0,?,102134622.0
29171110,Oxalic acid,16400015,Kilogram,0,?,55055955.0
29171120,Cobalt oxalate,22000,Kilogram,0,?,3258561.0
29171190,Oxalic acid salts&esters,343179,Kilogram,0,?,6789194.0
29171200,"Adipic acid, its salts&esters",47035906,Kilogram,0,?,354310159.0
29171310,"Sebacic acid, their salts&esters",3567343,Kilogram,0,?,95545345.0
29171390,"Azelaic acid, their salts&esters",27011,Kilogram,0,?,3929389.0
29171400,Maleic anhydride,18395740,Kilogram,0,?,105154471.0
29171900,"Acyclic polycarboxylic acids,anhydride/peroxide&derivs,nes",10685695,Kilogram,0,?,204110958.0
29172010,Tetrahydro benzonic anhydride,241197,Kilogram,0,?,4294872.0
29172090,"Cyclanic, eyclenic/cycloterpenic polycarboxylic acids,deriv., nes",4418423,Kilogram,0,?,69122198.0
29173200,Dioctyl orthophthalates,11463003,Kilogram,0,?,91662248.0
29173300,Dinonyl or didecyl orthophthalates,3289990,Kilogram,0,?,26687407.0
29173410,Dibutyl orthophthalates,487098,Kilogram,0,?,4337656.0
29173490,"Other esters of orthophthalic acid, nes",2420401,Kilogram,0,?,21855259.0
29173500,Phthalic anhydride,12357100,Kilogram,0,?,79855264.0
29173611,Purified terephthalic acid (PTA),383004161,Kilogram,0,?,1723781371.0
29173619,"Terephthalic acid,not purified",49,Kilogram,0,?,6000.0
29173690,Terephthalic acid salts,25600,Kilogram,0,?,216134.0
29173700,Dimethyl terephthalate,293550,Kilogram,0,?,2864437.0
29173910,m-Phthalic acid,2349020,Kilogram,0,?,17308214.0
29173990,"Armtc polycarboxylic acids,anhydride/halide/pero- xide/xyacid,derivs,nes",16094565,Kilogram,0,?,362740683.0
29181100,"Lactic acid, its salts&esters",6689108,Kilogram,0,?,62541511.0
29181200,Tartaric acid,3175921,Kilogram,0,?,42489369.0
29181300,Salts&esters of tartaric acid,90390,Kilogram,0,?,1432926.0
29181400,Citric acid,101021661,Kilogram,0,?,484209498.0
29181500,Salts&esters of citric acid,25575481,Kilogram,0,?,154853574.0
29181600,"Gluconic acid, its salts&esters",21964822,Kilogram,0,?,92970360.0
29181900,"Other carboxylic acids with alcohol function but without other oxygen function,their anhydrides/halides/peroxides/peroxyacids and their derivatives",3549798,Kilogram,0,?,179058360.0
29182110,Salicylic acid and sodium salicylate,1813406,Kilogram,0,?,23019336.0
29182190,Salicylic acid salts,44501,Kilogram,0,?,1389268.0
29182210,O-Acetylsalicylic acid,447547,Kilogram,0,?,9447345.0
29182300,Other esters of salicylic acid&their salts,1581302,Kilogram,0,?,37991199.0
29182900,"Carboxylic acids with phenol function,no othr oxygen function, derivs, nes",4501361,Kilogram,0,?,128037248.0
29183000,"Carboxylic acids with aldehyde, ketone, no othr oxygen function, derivs",5326495,Kilogram,0,?,143673550.0
29189900,"Carboxylic acids with othr oxygen function, etc, their derivatives, nes",9539996,Kilogram,0,?,295440944.0
29199000,"Phosphoric esters&their salts; hal./sul./nit./nits. derivs ,nes",23782585,Kilogram,0,?,282945148.0
29201900,"Thiophosphoric esters, their salts&derivatives,nes",3736625,Kilogram,0,?,51131929.0
29202300,Trimethyl phosphite,7000,Kilogram,0,?,205118.0
29202910,Other Phosphite esters,4861728,Kilogram,0,?,82797379.0
29202990,Phosphite esters  alts; their halogenated/sulphonated/nitrated/nitrosated derivatives,129005,Kilogram,0,?,2285771.0
29209000,"Esters of inorganic acids of nonmetals and their salts and their halogenated/sulphonated/nitrated/nitrosated derivatives, nes",34723253,Kilogram,0,?,182580901.0
29211100,"Methylamine, di- or trimethylamine&their salts",398656,Kilogram,0,?,2804562.0
29211300,"2-(N,N-Diethylamino)ethylchloride hydrochloride",0,Kilogram,0,?,1844.0
29211910,Di-n-propylaminees,28800,Kilogram,0,?,363083.0
29211920,Isopropylamine,2386416,Kilogram,0,?,19033712.0
29211990,"Acylic monoamines&their derivatives, nes; salts thereof",11430512,Kilogram,0,?,186279864.0
29212110,Ethylenediamine,2080321,Kilogram,0,?,16332102.0
29212190,Ethylenediamine salts,419009,Kilogram,0,?,9456113.0
29212290,"Hexamethylenediamine&its salts, nes",2671596,Kilogram,0,?,49440255.0
29212900,"Acyclic polyamines&their derivatives, nes; salts thereof",3917541,Kilogram,0,?,87743611.0
29213000,"Cyclanic, cyclenic /cycloterpenic mono- or polyamines,;derivs; salts thereof",4285870,Kilogram,0,?,109980499.0
29214110,Aniline,25434658,Kilogram,0,?,217074529.0
29214190,Aniline salts,330,Kilogram,0,?,148244.0
29214200,Aniline derivatives&their salts,5558282,Kilogram,0,?,88819899.0
29214300,Toluidines&derivatives; salts thereof,857949,Kilogram,0,?,34549773.0
29214400,Diphenylamine&its derivatives; salts thereof,4417907,Kilogram,0,?,71484253.0
29214500,"1-Naphthylamine, 2-naphthylamine& derivatives; salts thereof",1207194,Kilogram,0,?,21142789.0
29214920,Dimethylaniline,81540,Kilogram,0,?,1780809.0
29214930,"2, 6-methyl ethyl aniline",1200,Kilogram,0,?,40874.0
29214940,"2, 6-Diethylaniline",453000,Kilogram,0,?,7552287.0
29214990,"Aromatic monoamines&their derivatives, nes; salts thereof",701889,Kilogram,0,?,75562546.0
29215110,o-Phenylenediamine,459625,Kilogram,0,?,9616322.0
29215190,"m-, p-Phenylenediamine, diaminotoluenes;thr derivs ; salts thereof",7748730,Kilogram,0,?,174365041.0
29215900,"Aromatic polyamines&their derivatives, nes; salts thereof",2108578,Kilogram,0,?,59761260.0
